end;AccountsPayableOtherCurrent;AccountsPayableTradeCurrent;AccountsReceivableGrossCurrent;AccountsReceivableNetCurrent;AccretionExpenseIncludingAssetRetirementObligations;AccumulatedDepreciationDepletionAndAmortizationPropertyPlantAndEquipment;AccumulatedOtherComprehensiveIncomeLossDefinedBenefitPensionAndOtherPostretirementPlansNetOfTax;AccumulatedOtherComprehensiveIncomeLossForeignCurrencyTranslationAdjustmentNetOfTax;AccumulatedOtherComprehensiveIncomeLossNetOfTax;AdditionalPaidInCapital;AdjustmentsToAdditionalPaidInCapitalSharebasedCompensationRequisiteServicePeriodRecognitionValue;AllowanceForDoubtfulAccountsReceivableCurrent;AmortizationOfDebtDiscountPremium;AmortizationOfIntangibleAssets;AssetImpairmentCharges;AssetRetirementObligation;AssetRetirementObligationAccretionExpense;AssetRetirementObligationCurrent;AssetRetirementObligationLiabilitiesIncurred;AssetRetirementObligationLiabilitiesSettled;AssetRetirementObligationRevisionOfEstimate;AssetRetirementObligationsNoncurrent;Assets;AssetsCurrent;CapitalizedCostsOfUnprovedPropertiesExcludedFromAmortizationCumulative;CapitalizedCostsProvedProperties;CashAndCashEquivalentsAtCarryingValue;CashAndCashEquivalentsPeriodIncreaseDecrease;CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalentsPeriodIncreaseDecreaseIncludingExchangeRateEffect;CashProvidedByUsedInFinancingActivitiesDiscontinuedOperations;CashProvidedByUsedInInvestingActivitiesDiscontinuedOperations;CashProvidedByUsedInOperatingActivitiesDiscontinuedOperations;CommercialPaper;CommonStockValue;ComprehensiveIncomeNetOfTax;ComprehensiveIncomeNetOfTaxAttributableToNoncontrollingInterest;ComprehensiveIncomeNetOfTaxIncludingPortionAttributableToNoncontrollingInterest;CostsAndExpenses;CurrentIncomeTaxExpenseBenefit;DebtCurrent;DebtInstrumentUnamortizedDiscountPremiumNet;DebtLongtermAndShorttermCombinedAmount;DeferredIncomeTaxExpenseBenefit;DeferredTaxLiabilitiesNoncurrent;DepletionOfOilAndGasProperties;DepreciationDepletionAndAmortization;DerivativeAssetsCurrent;DerivativeCollateralObligationToReturnCash;DerivativeCollateralRightToReclaimCash;DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsAssetAtFairValue;DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsGainLossNet;DerivativeInstrumentsNotDesignatedAsHedgingInstrumentsLiabilityAtFairValue;DiscontinuedOperationIncomeLossFromDiscontinuedOperationBeforeIncomeTax;DiscontinuedOperationTaxEffectOfDiscontinuedOperation;DisposalGroupIncludingDiscontinuedOperationAccountsNotesAndLoansReceivableNet;DisposalGroupIncludingDiscontinuedOperationRevenue;DividendsCommonStock;EffectOfExchangeRateOnCashAndCashEquivalents;EffectOfExchangeRateOnCashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents;ExplorationExpense;FinanceLeaseLiability;FinanceLeaseLiabilityCurrent;FinanceLeaseLiabilityNoncurrent;FinanceLeaseRightOfUseAsset;GainLossOnDispositionOfAssets1;GainLossOnOilAndGasHedgingActivity;GainLossOnSaleOfPropertyPlantEquipment;GasGatheringTransportationMarketingAndProcessingCosts;GasGatheringTransportationMarketingAndProcessingRevenue;GeneralAndAdministrativeExpense;Goodwill;ImpairmentOfLeasehold;IncomeLossFromContinuingOperations;IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments;IncomeLossFromContinuingOperationsIncludingPortionAttributableToNoncontrollingInterest;IncomeTaxExpenseBenefit;IncomeTaxesPaidNet;IncreaseDecreaseInAccountsPayableTrade;IncreaseDecreaseInAccountsReceivable;IncreaseDecreaseInIncomeTaxesReceivable;IncreaseDecreaseInOperatingCapital;IncreaseDecreaseInOtherCurrentAssets;IncreaseDecreaseInOtherCurrentLiabilities;IncreaseDecreaseInOtherNoncurrentAssets;IncreaseDecreaseInOtherNoncurrentLiabilities;IncreaseDecreaseInRoyaltiesPayable;InterestAndDebtExpense;InterestExpense;InterestExpenseDebt;InterestIncomeExpenseNonoperatingNet;InterestIncomeOther;InterestPaidNet;InterestPayableCurrent;InventoryNet;Investments;LeaseOperatingExpense;LiabilitiesAndStockholdersEquity;LiabilitiesCurrent;LiabilitiesOfDisposalGroupIncludingDiscontinuedOperationCurrent;LongTermDebtNoncurrent;MinorityInterest;MinorityInterestDecreaseFromDistributionsToNoncontrollingInterestHolders;NetCashProvidedByUsedInFinancingActivities;NetCashProvidedByUsedInFinancingActivitiesContinuingOperations;NetCashProvidedByUsedInInvestingActivities;NetCashProvidedByUsedInInvestingActivitiesContinuingOperations;NetCashProvidedByUsedInOperatingActivities;NetCashProvidedByUsedInOperatingActivitiesContinuingOperations;NetIncomeLoss;NetIncomeLossAttributableToNoncontrollingInterest;NetIncomeLossAvailableToCommonStockholdersBasic;NetIncomeLossAvailableToCommonStockholdersDiluted;NetIncomeLossFromContinuingOperationsAvailableToCommonShareholdersDiluted;OilAndGasJointInterestBillingReceivablesCurrent;OilAndGasPropertyFullCostMethodGross;OilAndGasPropertySuccessfulEffortMethodAccumulatedDepreciationDepletionAndAmortization;OilAndGasPropertySuccessfulEffortMethodGross;OilAndGasPropertySuccessfulEffortMethodNet;OilAndGasSalesPayableCurrent;OilAndGasSalesRevenue;OperatingIncomeLoss;OperatingLeaseLiability;OperatingLeaseLiabilityCurrent;OperatingLeaseLiabilityNoncurrent;OperatingLeaseRightOfUseAsset;OtherAssetsCurrent;OtherAssetsNoncurrent;OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentBeforeTaxPortionAttributableToParent;OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent;OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentBeforeTaxPortionAttributableToParent;OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent;OtherComprehensiveIncomeForeignCurrencyTranslationAdjustmentTaxPortionAttributableToParent;OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentBeforeTax;OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax;OtherComprehensiveIncomeLossNetOfTax;OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent;OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax;OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansTax;OtherComprehensiveIncomeLossReclassificationAdjustmentFromAOCIPensionAndOtherPostretirementBenefitPlansBeforeTax;OtherCostAndExpenseOperating;OtherLiabilitiesCurrent;OtherLiabilitiesNoncurrent;OtherNonoperatingIncomeExpense;OtherOperatingActivitiesCashFlowStatement;OtherOperatingIncomeExpenseNet;OtherReceivables;OtherReceivablesGrossCurrent;ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic;PaymentsForProceedsFromOtherInvestingActivities;PaymentsForRepurchaseOfCommonStock;PaymentsOfOrdinaryDividends;PaymentsRelatedToTaxWithholdingForShareBasedCompensation;PaymentsToAcquireProductiveAssets;PaymentsToAcquirePropertyPlantAndEquipment;PaymentsToMinorityShareholders;ProceedsFromMinorityShareholders;ProceedsFromSaleOfPropertyPlantAndEquipment;ProfitLoss;PropertyPlantAndEquipmentAdditions;PropertyPlantAndEquipmentGross;PropertyPlantAndEquipmentNet;PropertyPlantAndEquipmentOther;PropertyPlantAndEquipmentOtherAccumulatedDepreciation;PropertyPlantAndEquipmentOtherNet;ProvedOilAndGasPropertySuccessfulEffortMethod;RepaymentsOfLongTermDebt;RestrictedCash;RestrictedCashAndCashEquivalents;RestructuringCharges;RestructuringReserve;RestructuringReserveCurrent;ResultsOfOperationsProductionOrLiftingCosts;RetainedEarningsAccumulatedDeficit;RevenueFromContractWithCustomerExcludingAssessedTax;Revenues;ShareBasedCompensation;StockholdersEquity;StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest;TaxesExcludingIncomeAndExciseTaxes;TreasuryStockValue;TreasuryStockValueAcquiredCostMethod;UnamortizedDebtIssuanceExpense;UnprovedOilAndGasPropertySuccessfulEffortMethod;UnrealizedGainLossOnDerivativesAndCommodityContracts
2008-06-30;;;;;;;191000000.0;;;;49000000.0;;;;;;22000000.0;;43666666.666666664;;;;13557203035.181137;;;;1845000000.0;17000000.0;1966332307.354459;;;-107000000.0;37000000.0;3301034077.871232;;1389000000.0;;;2287000000.0;414000000.0;8599359964.154392;;5174807087.177532;253000000.0;;762000000.0;630000000.0;;;;;;869626277.9779859;851000000.0;144000000.0;;;-70000000.0;-11000000.0;;;;7880097.653942379;;212653724.8620862;;120550650.55499947;;515000000.0;719000000.0;180000000.0;;-26023375.46457939;594000000.0;1261000000.0;;667000000.0;;;;;-128000000.0;-38417807.9282453;-80761533.03327428;-4364831519.822565;;;90000000.0;;;-44256161.90630096;;140596512.89766288;;216402628.2739597;429341891.2177128;537000000.0;13557168018.323206;;;;;;1011000000.0;;-2030000000.0;-1923000000.0;1047000000.0;1010000000.0;1301000000.0;;1298000000.0;;946611070.6144837;;;36774000000.0;;12693874615.570007;;1375000000.0;;120000000.0;60000000.0;60000000.0;150000000.0;527983364.26299053;;-4000000.0;-3000000.0;88000000.0;85000000.0;3000000.0;35000000.0;34999999.99999574;;88000000.0;-13860902.56681443;;-1985144.199816208;;1028852757.331303;669366723.3822348;17000000.0;;-13863529.957728289;;50960536.50328925;-5473398.232204508;;604400000.0;70000000.0;;;1926000000.0;;20750000.0;289380131.28120226;;530000000.0;;492523794.4319191;;;;;;195000000.0;52050031.16446707;165333333.33333334;;;305422267.16192096;;;3548000000.0;77432508.64500436;;23433000000.0;89000000.0;;-2000000.0;;2215000000.0;-36000000.0
2008-09-30;377000000.0;1074000000.0;;1318000000.0;;40999000000.0;205535683.20278502;;686000000.0;6363000000.0;49000000.0;;;;;1485000000.0;22000000.0;175000000.0;43666666.666666664;;;1310000000.0;27057000000.0;2577000000.0;;;1196000000.0;17000000.0;1322702390.5603528;;;-107000000.0;37000000.0;1642312532.5599446;44000000.0;2249000000.0;;;2243000000.0;226000000.0;1508000000.0;;6889445568.810343;1000000000.0;1587000000.0;781000000.0;630000000.0;226000000.0;12828947.368421018;;;;-201780581.2693653;93000000.0;-16000000.0;;268000000.0;-70000000.0;-11000000.0;-62906128.856030956;;;6803566.106335114;;209871910.09785542;231958601.91458178;120550650.55499944;;452000000.0;621000000.0;146000000.0;5710000000.0;-107221546.09268746;2509000000.0;3735000000.0;;1226000000.0;;;;;-128000000.0;-39849196.621507354;-80924026.22940093;1481934667.431648;;;69000000.0;;110000000.0;-27031824.400256157;19322687.766775414;147800008.16945976;;185726139.48807824;1037085869.1762815;591000000.0;27057000000.0;3492000000.0;;5849000000.0;;;1011000000.0;;-2030000000.0;-1923000000.0;1047000000.0;1010000000.0;2618000000.0;;2618000000.0;;2276404537.8687263;;;36774000000.0;;14409011866.596052;;1375000000.0;;120000000.0;60000000.0;60000000.0;150000000.0;358000000.0;683000000.0;-4000000.0;-2000000.0;-386000000.0;-371000000.0;-15000000.0;34537995.34787545;34537995.34787552;;-369000000.0;-5187877.303967019;;3912570.504107809;;358000000.0;1036000000.0;83000000.0;;-18569623.98777852;;31448761.775101613;-18525203.70085141;;604400000.0;70000000.0;;;1926000000.0;;20750000.0;139933635.21543768;;530000000.0;59086000000.0;18087000000.0;;;;;;195000000.0;52050031.16446707;165333333.33333334;118321919.15790664;;340417641.36146593;6589000000.0;;5978000000.0;97201357.06808236;13682000000.0;25290000000.0;89000000.0;;-2000000.0;;2215000000.0;-36000000.0
2009-03-31;377000000.0;1074000000.0;;1318000000.0;;40999000000.0;205535683.20278502;;686000000.0;6363000000.0;49000000.0;;;;;1485000000.0;23000000.0;175000000.0;43666666.666666664;;;1310000000.0;27057000000.0;2577000000.0;;;401000000.0;17000000.0;534280535.6276647;;;-107000000.0;37000000.0;1659889510.9025145;44000000.0;-4101000000.0;;;8062000000.0;-8000000.0;1508000000.0;;6889218231.142363;-2272000000.0;1587000000.0;560000000.0;630000000.0;226000000.0;12828947.368421018;;;;-201780581.2693653;-66000000.0;11000000.0;;268000000.0;-70000000.0;-11000000.0;-62906128.856030956;;;6803566.106335114;;209871910.09785542;231958601.91458178;120550650.55499943;;224000000.0;371000000.0;163000000.0;5710000000.0;-98201958.28975081;2268500000.0;3460185185.1851854;;-2280000000.0;;;;;-128000000.0;-23199886.03145925;-79033973.79024337;1362470053.9765062;;;83000000.0;;110000000.0;-39979173.69873373;19322687.766775414;141513321.38680068;;180654887.9415806;1037085869.1762815;440000000.0;27057000000.0;3492000000.0;;5849000000.0;;;1011000000.0;;-2030000000.0;-1923000000.0;1047000000.0;1010000000.0;2407851851.851852;;1466000000.0;;1589096611.2199821;;;36774000000.0;;14076345955.15671;;1375000000.0;;120000000.0;60000000.0;60000000.0;150000000.0;358000000.0;683000000.0;-8000000.0;-8000000.0;-161000000.0;-150000000.0;-11000000.0;34537995.34787545;34537995.34787552;;-142000000.0;-3368601.556219343;;-4129767.728515851;;358000000.0;1036000000.0;-7000000.0;;-18568469.81704495;;58055727.313539304;-24795785.501089647;;604400000.0;70000000.0;;;1926000000.0;;20750000.0;139933635.21543768;;530000000.0;59086000000.0;18087000000.0;;;;;;195000000.0;52050031.16446707;165333333.33333334;118321919.15790664;;334329791.7578835;6589000000.0;;5835333333.333333;56355532.40971902;13682000000.0;12942000000.0;89000000.0;;-2000000.0;;2215000000.0;-36000000.0
2009-06-30;377000000.0;1074000000.0;;1318000000.0;;40999000000.0;205535683.20278502;;686000000.0;6363000000.0;47000000.0;;;;;1485000000.0;23000000.0;175000000.0;43666666.666666664;;;1310000000.0;27057000000.0;2577000000.0;;;656000000.0;55500000.0;787170564.5683383;;;-107000000.0;66250000.0;827356984.5171642;44000000.0;759000000.0;;;1523000000.0;58000000.0;1508000000.0;;6894469773.62878;51000000.0;1587000000.0;430000000.0;594750000.0;226000000.0;12828947.368421018;;;;-201704401.95750833;143000000.0;19000000.0;;268000000.0;-34500000.0;-3750000.0;-62906128.856030956;;;6782668.601304831;;209817909.83361974;231958601.91458178;18498734.944890082;;230000000.0;359000000.0;173000000.0;5710000000.0;-89182370.48681417;2028000000.0;3185370370.3703704;;109000000.0;;;;;-108500000.0;-13406173.919666242;-77922178.23779774;1913908461.7988427;;;90000000.0;;110000000.0;-46452848.34797251;19322687.766775414;135226634.6041416;120000000.0;175583636.39508295;1036943266.2585747;410000000.0;27057000000.0;3492000000.0;;5849000000.0;;;445000000.0;;-1544750000.0;-1437750000.0;1159000000.0;1092750000.0;2197703703.703704;;314000000.0;;1922638490.836946;;;36774000000.0;;14096305136.83247;;1450000000.0;;120000000.0;60000000.0;60000000.0;150000000.0;358000000.0;683000000.0;-12000000.0;-8000000.0;467000000.0;437000000.0;30000000.0;34537995.34787545;34537995.347875535;;445000000.0;-5759976.595711572;;-5648876.061344765;;358000000.0;1036000000.0;-24000000.0;;-18567315.646311384;;63081487.47079976;-17884883.694166787;;604400000.0;70500000.0;;;1756250000.0;;20750000.0;139933635.21543768;;530000000.0;59086000000.0;18087000000.0;;;;;;195000000.0;53026949.09735981;165333333.33333334;118321919.15790664;84000000.0;333474870.2469262;6589000000.0;;5692666666.666667;29834514.58158779;13682000000.0;13682000000.0;79000000.0;;-1000000.0;;2215000000.0;-157750000.0
2009-09-30;368000000.0;1113000000.0;;1142000000.0;;42503000000.0;204539599.65187117;;1182000000.0;6410000000.0;45000000.0;;;;;1517000000.0;22000000.0;108000000.0;16000000.0;-47000000.0;205000000.0;1409000000.0;28141000000.0;2609000000.0;;;912000000.0;94000000.0;1041052319.1127003;;;-107000000.0;95500000.0;9075767.135978341;44000000.0;995000000.0;;;1377000000.0;85000000.0;1545000000.0;;7032627366.2218685;4000000.0;1709000000.0;424000000.0;559500000.0;131000000.0;17960526.31578946;;;;-255211667.1156857;121000000.0;4000000.0;;250000000.0;1000000.0;3500000.0;-61879490.94955756;;;6707931.35472018;;209624784.8142469;255764742.67425543;-83553180.6652193;;241000000.0;344000000.0;136000000.0;5929000000.0;-80162782.68387751;1787500000.0;2910555555.5555553;;89000000.0;50000000.0;-29000000.0;78000000.0;26965909.18874897;-89000000.0;-12954156.437583487;-77870864.59691563;-601945771.8208627;;58000000.0;90000000.0;;112000000.0;-48480181.88543698;20470037.61802791;137000000.0;120000000.0;161257908.39683723;1002958354.5777457;416000000.0;28141000000.0;3443000000.0;303000000.0;5848000000.0;;;-121000000.0;;-1059500000.0;-952500000.0;1271000000.0;1175500000.0;1987555555.5555556;;499000000.0;;1821803457.704414;;;36774000000.0;;14271704836.889732;;1481000000.0;;120000000.0;60000000.0;60000000.0;150000000.0;384000000.0;731000000.0;-12000000.0;-7000000.0;520000000.0;489000000.0;31000000.0;34474304.26829307;34474304.26829311;;496000000.0;-5508252.907343969;;4716804.327370177;;309000000.0;977000000.0;92000000.0;;-19818293.20729411;;28788065.221257843;-15991175.217640722;;604400000.0;71000000.0;;;1586500000.0;;20750000.0;739478967.6762353;;530000000.0;61375000000.0;18872000000.0;;;;;;195000000.0;47368508.036510825;165333333.33333334;119709224.41988043;84000000.0;329292024.57600754;7017000000.0;;5550000000.0;32767105.28669685;14653000000.0;14653000000.0;81000000.0;;0.0;;2215000000.0;-279500000.0
2009-12-31;457000000.0;1156000000.0;1215000000.0;1219000000.0;;42541500000.0;204535900.7832898;;1391000000.0;6493500000.0;43000000.0;10000000.0;;;;1622000000.0;24000000.0;99000000.0;16000000.0;-47000000.0;205000000.0;1523000000.0;29409000000.0;3178500000.0;;;1047000000.0;132500000.0;1174935275.610704;;;-107000000.0;124750000.0;-807899917.2399861;44500000.0;1201000000.0;;;1504500000.0;192000000.0;892500000.0;;7191445783.966154;109500000.0;1856000000.0;425000000.0;524250000.0;432000000.0;11118421.052631497;;;-1207523546.2015414;-24945384.519293666;129000000.0;11500000.0;125000000.0;231000000.0;36500000.0;10750000.0;-43655190.83280207;;;6918324.984326517;;210168453.14095768;245597536.7248115;45000000.0;;319000000.0;437000000.0;137000000.0;5973500000.0;-71143194.88094088;1547000000.0;2635740740.740741;;301500000.0;50000000.0;-29000000.0;78000000.0;26965909.18874897;-69500000.0;-13029492.68459728;-77879416.87039597;-495131222.6066458;;58000000.0;88000000.0;111000000.0;109333333.33333333;-44934341.569751725;12298941.456903886;137000000.0;120000000.0;138000000.0;1056626673.4801733;415000000.0;29409000000.0;3275500000.0;303000000.0;5846500000.0;;;-687000000.0;;-574250000.0;-467250000.0;1383000000.0;1258250000.0;1777407407.4074073;;490100000.0;;1682252952.7979198;214000000.0;;36774000000.0;;14454813289.394724;;1775500000.0;;120000000.0;60000000.0;60000000.0;150000000.0;324000000.0;710500000.0;-8500000.0;-6000000.0;371000000.0;349500000.0;21500000.0;34927893.847186856;34927893.84718688;;355500000.0;-5599788.794023097;-2324829.9895432796;784994.5247541643;;519500000.0;949000000.0;48000000.0;;-18072105.070018;19000000.0;41795915.040049605;-14544642.917072026;;495000000.0;71500000.0;;;1416750000.0;;20750000.0;629091627.590629;;530000000.0;61383500000.0;18842000000.0;4229000000.0;;;;;195000000.0;-6386682.041554093;165333333.33333334;122173905.04487647;84000000.0;302881817.6663812;7875000000.0;;5407333333.333333;33815670.9623785;15804000000.0;15804000000.0;91000000.0;65000000.0;1000000.0;;2215000000.0;-401250000.0
2010-03-31;546000000.0;1199000000.0;1215000000.0;1296000000.0;;42580000000.0;204532201.91470844;;1600000000.0;6577000000.0;41000000.0;10000000.0;;;11000000.0;1727000000.0;26000000.0;90000000.0;16000000.0;-47000000.0;205000000.0;1637000000.0;30677000000.0;3748000000.0;;;1182000000.0;171000000.0;1308818232.108708;;;-107000000.0;154000000.0;-1624875601.61595;45000000.0;1407000000.0;;;1632000000.0;299000000.0;240000000.0;;7336705119.833051;215000000.0;2003000000.0;426000000.0;489000000.0;733000000.0;4276315.789473653;;;-1207523546.2015414;205320898.07709837;137000000.0;19000000.0;125000000.0;212000000.0;72000000.0;18000000.0;-25430890.716046594;;;7128718.613932854;;210712121.46766847;235430330.7753675;45000000.0;;397000000.0;530000000.0;138000000.0;6018000000.0;;;;;514000000.0;50000000.0;-29000000.0;78000000.0;26965909.18874897;-50000000.0;-13104828.931611072;-77887969.14387633;-388316673.39242864;;58000000.0;86000000.0;111000000.0;106666666.66666667;-41388501.25406644;-122380848.67318684;137000000.0;116500000.0;138000000.0;1110294992.382601;414000000.0;30677000000.0;3108000000.0;303000000.0;5845000000.0;;;-1253000000.0;;-89000000.0;18000000.0;1495000000.0;1341000000.0;;;481200000.0;;1123787828.1728258;214000000.0;;36774000000.0;;14547852270.399511;;2070000000.0;;120000000.0;60000000.0;60000000.0;150000000.0;264000000.0;690000000.0;-5000000.0;-5000000.0;222000000.0;210000000.0;12000000.0;42404167.29765229;42404167.29765185;;215000000.0;-5691324.680702225;-2324829.9895432796;-3146815.2778618475;;730000000.0;921000000.0;4000000.0;;-16331210.221183535;19000000.0;54803764.85884137;-2547602.36683003;;495000000.0;72000000.0;;;1247000000.0;;20750000.0;617774421.8432297;;530000000.0;61392000000.0;18812000000.0;4229000000.0;;;;;195000000.0;-62332431.05562925;165333333.33333334;124638585.66987254;77000000.0;266738853.6621069;8733000000.0;;;34864236.63806015;16955000000.0;16955000000.0;101000000.0;65000000.0;2000000.0;;2215000000.0;-523000000.0
2010-06-30;466000000.0;1133000000.0;1215000000.0;1205000000.0;;42478000000.0;205434290.6875544;;1296000000.0;6186000000.0;39750000.0;10000000.0;;;11000000.0;1441000000.0;24000000.0;95000000.0;14750000.0;-30750000.0;154500000.0;1346000000.0;29971000000.0;5049000000.0;;;2916000000.0;-265250000.0;3028470428.9052877;;;-93250000.0;114000000.0;0.0;44000000.0;402000000.0;;;1619000000.0;707000000.0;53000000.0;;7306018445.388077;-446000000.0;1714000000.0;426000000.0;493250000.0;451000000.0;-2565789.4736842513;;;-1207523546.2015414;721319269.8586128;473000000.0;119000000.0;125000000.0;222000000.0;71000000.0;18500000.0;3610015.376099795;;;7651937.505813161;;212064146.90676698;314288172.0417867;45000000.0;;280000000.0;405000000.0;130000000.0;5892000000.0;;;;;261000000.0;39750000.0;-10500000.0;73500000.0;16998537.454880275;5250000.0;-13104828.931611072;-77887969.14387633;-332192239.17803025;;68500000.0;111000000.0;111000000.0;104000000.0;-66967426.688948944;-85232170.56808269;137000000.0;113000000.0;138000000.0;1023462702.8288417;442000000.0;29971000000.0;3402000000.0;548000000.0;5571000000.0;;;-809750000.0;;-910250000.0;-817000000.0;1436250000.0;1322250000.0;;;472300000.0;;391109170.0389894;214000000.0;;36774000000.0;;14455507641.722334;;1782000000.0;;120000000.0;60000000.0;60000000.0;150000000.0;650000000.0;849000000.0;-1500000.0;-5000000.0;-326000000.0;-309000000.0;-17000000.0;40341989.47892532;40341989.478925005;;-304000000.0;-9535831.921225619;-2324829.9895432796;-1538347.631337116;;1202000000.0;919000000.0;22000000.0;;-14636956.179987963;19000000.0;49482371.75115383;-429059.3425446227;;495000000.0;71000000.0;;;1392000000.0;;20750000.0;587724523.0936519;;530000000.0;59319000000.0;16841000000.0;4229000000.0;;;;;195000000.0;-11954247.232784748;165333333.33333334;82000000.0;70000000.0;265314712.0949784;9369000000.0;;;40967477.99564862;16830000000.0;16830000000.0;92000000.0;65000000.0;175500000.0;;2215000000.0;-309000000.0
2010-09-30;517000000.0;1192000000.0;1037000000.0;1028000000.0;;43299000000.0;-227000000.0;2178000000.0;1512000000.0;5714000000.0;38500000.0;9000000.0;;;11000000.0;1474000000.0;21000000.0;80000000.0;13500000.0;-14500000.0;104000000.0;1394000000.0;31863000000.0;5950000000.0;;;3998000000.0;-701500000.0;4101517532.096695;;;-79500000.0;74000000.0;0.0;43000000.0;2306000000.0;;;1654000000.0;-310000000.0;1808000000.0;;7526375626.161446;580000000.0;2405000000.0;397000000.0;497500000.0;493000000.0;-17960526.31578952;;;521401986.53367805;14740275.97689569;1710000000.0;49000000.0;49000000.0;139000000.0;70000000.0;19000000.0;-315070.91092888266;;;6946731.274065246;;210241856.50416413;320735668.4975316;209000000.0;;336000000.0;461000000.0;131000000.0;5977000000.0;;;;;270000000.0;29500000.0;8000000.0;69000000.0;7031165.721011572;60500000.0;110000000.0;-156000000.0;-524836114.3540373;;79000000.0;83000000.0;83000000.0;98000000.0;-38624798.88568945;-286629911.63341475;137000000.0;116000000.0;141000000.0;867905377.607023;415000000.0;31863000000.0;4450000000.0;377000000.0;3821000000.0;;;-366500000.0;;-1731500000.0;-1652000000.0;1377500000.0;1303500000.0;;;463400000.0;;1849692344.9449148;158000000.0;;36774000000.0;;14752169372.323425;;1683000000.0;;120000000.0;60000000.0;60000000.0;150000000.0;738000000.0;862000000.0;2000000.0;-5000000.0;223000000.0;211000000.0;12000000.0;51521874.620237574;51521874.62023656;;216000000.0;-23689568.39898584;-2655016.724504166;-2700018.7093827557;;556000000.0;1072000000.0;9000000.0;;11545847.833483197;22000000.0;53325600.10670594;-5303742.038991777;4000000.0;565333333.3333334;70000000.0;;1827000000.0;1537000000.0;;20750000.0;606345937.0792378;;530000000.0;61498000000.0;18199000000.0;4330000000.0;;;;;195000000.0;7517023.668700516;-5000000.0;82000000.0;74476190.47619048;265091704.04787078;11390000000.0;;;41691593.74981147;18652000000.0;18652000000.0;95000000.0;7000000.0;349000000.0;;2215000000.0;-95000000.0
2010-12-31;578000000.0;1272500000.0;1158000000.0;1148500000.0;;44181500000.0;-227000000.0;2178000000.0;1731500000.0;5371000000.0;37250000.0;9500000.0;;;150625000.0;1505500000.0;22000000.0;74500000.0;12250000.0;1750000.0;53500000.0;1431000000.0;32483500000.0;5774500000.0;;;2857000000.0;-1137750000.0;2969958618.2876415;;;-65750000.0;34000000.0;0.0;43000000.0;1456500000.0;;;1610500000.0;-199500000.0;2405500000.0;;7631673847.072254;430000000.0;2802000000.0;451500000.0;501750000.0;348000000.0;-10975877.192982495;;;282929499.2598547;-18765042.980206847;870000000.0;26000000.0;43000000.0;91000000.0;69000000.0;19500000.0;-22486068.42128598;;;6917818.122454335;;210167143.38292727;306848753.05438864;20500000.0;;334500000.0;458000000.0;130500000.0;6064000000.0;;;;;230500000.0;19250000.0;26500000.0;64500000.0;-2936206.012857128;115750000.0;110000000.0;-156000000.0;-546658002.3227732;;89500000.0;82000000.0;82000000.0;100722222.22222222;-38299032.27304378;-319839404.5651936;137000000.0;119000000.0;120000000.0;870783091.0972836;419500000.0;33206500000.0;5102000000.0;320500000.0;3810500000.0;;;76750000.0;;-2552750000.0;-2487000000.0;1318750000.0;1284750000.0;;;;;1207584171.6904569;169500000.0;;36774000000.0;;14872095211.234398;;1771500000.0;;120000000.0;60000000.0;60000000.0;150000000.0;794000000.0;834000000.0;7512586.830949236;-5500000.0;209000000.0;198000000.0;1000000.0;53365382.47000073;53365382.46999961;;203500000.0;-14078300.297677359;-3000000.0;-2655339.0525348466;;525500000.0;1069000000.0;9500000.0;;9773658.18105105;52500000.0;53177783.6314924;-3474247.012005283;4000000.0;635666666.6666666;69000000.0;;1827000000.0;1682000000.0;;20750000.0;589447715.4557594;;530000000.0;63821500000.0;19640000000.0;4469500000.0;;;;;195000000.0;-7236147.330110192;-5000000.0;82000000.0;78952380.95238096;263832552.2840091;11810000000.0;;;39065915.318888724;18940500000.0;18940500000.0;101500000.0;15000000.0;522500000.0;;2215000000.0;-174000000.0
