end,AccountsPayableAndAccruedLiabilitiesCurrentAndNoncurrent,AccumulatedOtherComprehensiveIncomeLossNetOfTax,AdditionalPaidInCapitalCommonStock,AdministrativeServicesRevenue,AmortizationOfIntangibleAssets,AssetManagementFees1,Assets,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleDebtSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleDebtSecuritiesAmortizedCostBasis,AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleEquitySecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleEquitySecuritiesAmortizedCostBasis,AvailableForSaleSecurities,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedGainBeforeTax,AvailableForSaleSecuritiesAccumulatedGrossUnrealizedLossBeforeTax,AvailableForSaleSecuritiesAmortizedCost,AvailableForSaleSecuritiesAndHeldToMaturitySecurities,AvailableForSaleSecuritiesChangeInNetUnrealizedHoldingGainLossNetOfTax,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesRollingAfterYearTenFairValue,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCostBasis,AvailableForSaleSecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,AvailableForSaleSecuritiesDebtSecurities,AvailableForSaleSecuritiesEquitySecurities,AvailableForSaleSecuritiesGrossRealizedGainLossNet,AvailableForSaleSecuritiesGrossRealizedGains,AvailableforsaleSecuritiesGrossRealizedGainLossExcludingOtherThanTemporaryImpairments,AvailableforsaleSecuritiesGrossRealizedLossesExcludingOtherThanTemporaryImpairments,BeneficialInterest,BrokerageCommissionsRevenue,CashAndDueFromBanks,CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents,CashFlowHedgeGainLossToBeReclassifiedWithinTwelveMonths,CertainLoansAcquiredInTransferNotAccountedForAsDebtSecuritiesConsumerOutstandingBalance,ChangeInUnrealizedGainLossOnFairValueHedgingInstruments1,ChangeInUnrealizedGainLossOnHedgedItemInFairValueHedge1,CollateralAlreadyPostedAggregateFairValue,CommercialPaper,CommonStockHeldInTrust,CommonStockValue,CommunicationsAndInformationTechnology,ComprehensiveIncomeNetOfTax,ContinuingInvolvementWithTransferredFinancialAssetsPrincipalAmountOutstanding,ContractuallySpecifiedServicingFeesAmount,CreditDerivativeMaximumExposureUndiscounted,CreditRiskDerivativeAssetsAtFairValue,CreditRiskDerivativeLiabilitiesAtFairValue,CreditRiskDerivativesAtFairValueNet,DebtSecuritiesAvailableForSaleAndHeldToMaturityAllowanceForCreditLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLonger,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12Months,DebtSecuritiesAvailableForSaleContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,DebtSecuritiesAvailableForSaleRealizedGain,DebtSecuritiesAvailableForSaleRealizedGainLoss,DebtSecuritiesAvailableForSaleRealizedLossExcludingOtherThanTemporaryImpairment,DebtSecuritiesAvailableForSaleUnrealizedLossPosition,DebtSecuritiesAvailableForSaleUnrealizedLossPositionAccumulatedLoss,DebtSecuritiesHeldToMaturityAccruedInterestWriteoff,DebtSecuritiesHeldToMaturityCreditLossExpenseReversal,DebtSecuritiesHeldToMaturityPurchase,DeferredIncomeTaxExpenseBenefit,DefinedBenefitPlanNetPeriodicBenefitCost,DefinedContributionPlanCostRecognized,Deposits,DepositsDomestic,DepositsForeign,DepreciationAmortizationAndAccretionNet,DerivativeAssetCollateralObligationToReturnCashOffset,DerivativeAssetFairValueGrossAssetIncludingNotSubjectToMasterNettingArrangement,DerivativeAssetFairValueGrossLiabilityAndObligationToReturnCashOffset,DerivativeAssetNotSubjectToMasterNettingArrangement,DerivativeAssets,DerivativeFairValueOfDerivativeAsset,DerivativeFairValueOfDerivativeLiability,DerivativeLiabilities,DerivativeLiabilityCollateralRightToReclaimCashOffset,DerivativeLiabilityFairValueGrossAssetAndRightToReclaimCashOffset,DerivativeLiabilityFairValueGrossLiabilityIncludingNotSubjectToMasterNettingArrangement,DerivativeLiabilityNotSubjectToMasterNettingArrangement,DerivativeNetLiabilityPositionAggregateFairValue,DerivativeNotionalAmount,DividendsPreferredStock,EquitySecuritiesWithoutReadilyDeterminableFairValueAmount,EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentAnnualAmount,EquitySecuritiesWithoutReadilyDeterminableFairValueDownwardPriceAdjustmentCumulativeAmount,EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentAnnualAmount,EquitySecuritiesWithoutReadilyDeterminableFairValueUpwardPriceAdjustmentCumulativeAmount,FairValueInvestmentsEntitiesThatCalculateNetAssetValuePerShareUnfundedCommittments,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisChangeInUnrealizedGainLoss,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationPurchases,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSales,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationSettlements,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersIntoLevel3,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisUnobservableInputsReconciliationTransfersOutOfLevel3,FairValueNetDerivativeAssetLiabilityMeasuredOnRecurringBasisWithUnobservableInputs,FairValueOfSecuritiesReceivedAsCollateralThatCanBeResoldOrRepledged,FairValueOfSecuritiesReceivedAsCollateralThatHaveBeenResoldOrRepledged,FairValueOptionChangesInFairValueGainLoss1,FairValueOptionLoansHeldAsAssetsAggregateDifference,FederalDepositInsuranceCorporationPremiumExpense,FederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,FederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,FeesAndCommissions,FeesAndCommissionsCreditAndDebitCards,FeesAndCommissionsOther,FinancialInstrumentsOwnedAndPledgedAsCollateralAmountEligibleToBeRepledgedByCounterparty,FinancialInstrumentsOwnedAndPledgedAsCollateralAmountNotEligibleToBeRepledgedByCounterparty,FinancingReceivableAccruedInterestBeforeAllowanceForCreditLoss,FinancingReceivableAccruedInterestWriteoff,FinancingReceivableAllowanceForCreditLossExcludingAccruedInterest,FinancingReceivableAllowanceForCreditLossesCollectivelyEvaluatedForImpairment,FinancingReceivableAllowanceForCreditLossesIndividuallyEvaluatedForImpairment1,FinancingReceivableCollectivelyEvaluatedForImpairment,FinancingReceivableExcludingAccruedInterestBeforeAllowanceForCreditLoss,FinancingReceivableIndividuallyEvaluatedForImpairment,FinancingReceivableReclassificationToHeldForSale,FinancingReceivableSignificantPurchases,FinancingReceivableSignificantSales,GainLossFromComponentsExcludedFromAssessmentOfFairValueHedgeEffectivenessNet,GainLossOnFairValueHedgeIneffectivenessNet,GainLossOnFairValueHedgesRecognizedInEarnings,GainLossOnSaleOfNotesReceivable,GainLossOnSalesOfLoansNet,Goodwill,GoodwillAcquiredDuringPeriod,GoodwillOtherChanges,GoodwillOtherIncreaseDecrease,GoodwillWrittenOffRelatedToSaleOfBusinessUnit,HeldToMaturitySecurities,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingGain,HeldToMaturitySecuritiesAccumulatedUnrecognizedHoldingLoss,HeldToMaturitySecuritiesContinuousUnrealizedLossPosition12MonthsOrLongerAccumulatedLoss,HeldToMaturitySecuritiesContinuousUnrealizedLossPositionAccumulatedLoss,HeldToMaturitySecuritiesContinuousUnrealizedLossPositionFairValue,HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThan12MonthsAccumulatedLoss,HeldToMaturitySecuritiesContinuousUnrealizedLossPositionLessThanTwelveMonthsFairValue,HeldToMaturitySecuritiesContinuousUnrealizedLossPositionTwelveMonthsOrLongerFairValue,HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsFairValue,HeldToMaturitySecuritiesDebtMaturitiesAfterFiveThroughTenYearsNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsFairValue,HeldToMaturitySecuritiesDebtMaturitiesAfterOneThroughFiveYearsNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsFairValue,HeldToMaturitySecuritiesDebtMaturitiesAfterTenYearsNetCarryingAmount,HeldToMaturitySecuritiesDebtMaturitiesNextRollingTwelveMonthsFairValue,HeldToMaturitySecuritiesDebtMaturitiesRollingAfterTenYearsFairValue,HeldToMaturitySecuritiesDebtMaturitiesRollingYearSixThroughTenFairValue,HeldToMaturitySecuritiesDebtMaturitiesRollingYearTwoThroughFiveFairValue,HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearFairValue,HeldToMaturitySecuritiesDebtMaturitiesWithinOneYearNetCarryingAmount,HeldToMaturitySecuritiesFairValue,HeldtomaturitySecuritiesDebtMaturitiesNextRollingTwelveMonthsAmortizedCost,HeldtomaturitySecuritiesDebtMaturitiesRollingAfterTenYearsAmortizedCost,HeldtomaturitySecuritiesDebtMaturitiesRollingYearSixThroughTenAmortizedCost,HeldtomaturitySecuritiesDebtMaturitiesRollingYearTwoThroughFiveAmortizedCost,IncomeLossFromContinuingOperationsBeforeIncomeTaxesExtraordinaryItemsNoncontrollingInterest,IncomeLossFromContinuingOperationsBeforeIncomeTaxesMinorityInterestAndIncomeLossFromEquityMethodInvestments,IncomeTaxExpenseBenefit,IncreaseDecreaseInCashCollateralForBorrowedSecurities,IncreaseDecreaseInDeposits,IncreaseDecreaseInFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchaseNet,IncreaseDecreaseInFinancialInstrumentsUsedInOperatingActivities,IncreaseDecreaseInPrepaidDeferredExpenseAndOtherAssets,IncreaseDecreaseInTradingLiabilities,IndefiniteLivedIntangibleAssetsExcludingGoodwill,InterestAndFeeIncomeLoansAndLeases,InterestBearingDepositLiabilitiesDomestic,InterestBearingDepositLiabilitiesForeign,InterestBearingDepositsInBanks,InterestBearingDomesticDepositDemand,InterestBearingDomesticDepositSavings,InterestBearingDomesticDepositTimeDeposits,InterestBearingForeignDepositDemand,InterestBearingForeignDepositSavings,InterestBearingForeignDepositTimeDeposits,InterestExpense,InterestExpenseBeneficialInterestsIssuedByConsolidatedVariableInterestEntities,InterestExpenseDeposits,InterestExpenseFederalFundsPurchasedAndSecuritiesSoldUnderAgreementsToRepurchase,InterestExpenseLongTermDebt,InterestExpenseShortTermBorrowings,InterestExpenseTradingLiabilities,InterestIncomeDepositsWithFinancialInstitutions,InterestIncomeExpenseAfterProvisionForLoanLoss,InterestIncomeExpenseNet,InterestIncomeFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResell,InterestIncomeOperating,InterestIncomeOther,InterestIncomeSecuritiesTaxable,InterestIncomeSecuritiesTaxExempt,InvestmentAdvisoryFees,InvestmentBankingRevenue,InvestmentIncomeInterest,LaborAndRelatedExpense,LeaseCost,Liabilities,LiabilitiesAndStockholdersEquity,LitigationSettlementExpense,LoansAndLeasesReceivableAllowance,LoansAndLeasesReceivableNetOfDeferredIncome,LoansAndLeasesReceivableNetReportedAmount,LoansReceivableFairValueDisclosure,LoansReceivableHeldForSaleNetNotPartOfDisposalGroup,LongTermDebt,LongTermDebtAndCapitalLeaseObligationsIncludingCurrentMaturities,MarketingAndAdvertisingExpense,NetCashProvidedByUsedInFinancingActivities,NetCashProvidedByUsedInInvestingActivities,NetCashProvidedByUsedInOperatingActivities,NetIncomeLoss,NetIncomeLossAvailableToCommonStockholdersBasic,NoninterestBearingDepositLiabilitiesDomestic,NoninterestBearingDepositLiabilitiesForeign,NoninterestExpense,NoninterestIncome,NoninterestIncomeOther,OccupancyNet,OffBalanceSheetCreditLossLiability,OperatingLeaseLeaseIncome,OperatingLeaseLiability,OperatingLeaseRightOfUseAsset,OperatingLeasesIncomeStatementDepreciationExpenseOnPropertySubjectToOrHeldForLease,OperatingLeasesIncomeStatementLeaseRevenue,OtherAssets,OtherComprehensiveIncomeAvailableforsaleSecuritiesAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeDefinedBenefitPlansAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeForeignCurrencyTransactionAndTranslationAdjustmentNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossBeforeTaxPortionAttributableToParent,OtherComprehensiveIncomeLossCashFlowHedgeGainLossAfterReclassificationAndTaxParent,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseAfterAdjustmentsAndTaxParent,OtherComprehensiveIncomeLossDerivativeExcludedComponentIncreaseDecreaseBeforeAdjustmentsAndTax,OtherComprehensiveIncomeLossDerivativesQualifyingAsHedgesNetOfTax,OtherComprehensiveIncomeLossFinancialLiabilityFairValueOptionAfterTaxAndReclassificationAdjustmentAttributableToParent,OtherComprehensiveIncomeLossForeignCurrencyTransactionAndTranslationAdjustmentNetOfTax,OtherComprehensiveIncomeLossNetOfTax,OtherComprehensiveIncomeLossNetOfTaxPortionAttributableToParent,OtherComprehensiveIncomeLossPensionAndOtherPostretirementBenefitPlansAdjustmentNetOfTax,OtherComprehensiveIncomeLossTaxPortionAttributableToParent1,OtherIntangibleAssetsNet,OtherNoninterestExpense,OtherOperatingActivitiesCashFlowStatement,OtherShortTermBorrowings,OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsAdditionsNoPreviousImpairment,OtherThanTemporaryImpairmentCreditLossesRecognizedInEarningsCreditLossesOnDebtSecuritiesHeld,OtherThanTemporaryImpairmentLossesInvestmentsPortionRecognizedInEarningsNetAvailableforsaleSecurities,ParticipatingSecuritiesDistributedAndUndistributedEarningsLossBasic,PaymentsForOriginationAndPurchasesOfLoansHeldForSale,PaymentsForProceedsFromOtherInvestingActivities,PaymentsOfDividends,PaymentsToAcquireHeldToMaturitySecurities,PensionAndOtherPostretirementBenefitExpense,PreferredStockIncludingAdditionalPaidInCapitalNetOfDiscount,PreferredStockLiquidationPreferenceValue,PrincipalInvestmentGainsLosses,PrincipalTransactionsRevenue,ProceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,ProceedsFromIssuanceOfPreferredStockAndPreferenceStock,ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,ProceedsFromMaturitiesPrepaymentsAndCallsOfHeldToMaturitySecurities,ProceedsFromPaymentsForFederalFundsSoldAndSecuritiesPurchasedUnderAgreementsToResellNet,ProceedsFromPaymentsForOtherFinancingActivities,ProfessionalAndContractServicesExpense,PropertyPlantAndEquipmentNet,ProvisionForLoanLeaseAndOtherLosses,RepaymentsOfLongTermDebtAndCapitalSecurities,RestrictedCashAndCashEquivalents,RetainedEarningsAccumulatedDeficit,Revenues,RevenuesNetOfInterestExpense,SecuritiesBorrowed,SecuritiesBorrowedFairValueOfCollateral,SecuritiesBorrowedGrossIncludingNotSubjectToMasterNettingArrangement,SecuritiesBorrowedLiability,SecuritiesBorrowedNotSubjectToMasterNettingArrangementDeduction,SecuritiesBorrowedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,SecuritiesLoaned,SecuritiesLoanedAsset,SecuritiesLoanedFairValueOfCollateral,SecuritiesLoanedGrossIncludingNotSubjectToMasterNettingArrangement,SecuritiesLoanedNotSubjectToMasterNettingArrangementDeduction,SecuritiesLoanedOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,SecuritiesPurchasedUnderAgreementsToResell,SecuritiesPurchasedUnderAgreementsToResellFairValueOfCollateral,SecuritiesPurchasedUnderAgreementsToResellGrossIncludingNotSubjectToMasterNettingArrangement,SecuritiesPurchasedUnderAgreementsToResellLiability,SecuritiesPurchasedUnderAgreementsToResellNotSubjectToMasterNettingArrangement,SecuritiesPurchasedUnderAgreementsToResellOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,SecuritiesReserveDepositRequiredAndMade,SecuritiesSoldUnderAgreementsToRepurchase,SecuritiesSoldUnderAgreementsToRepurchaseAsset,SecuritiesSoldUnderAgreementsToRepurchaseFairValueOfCollateral,SecuritiesSoldUnderAgreementsToRepurchaseGrossIncludingNotSubjectToMasterNettingArrangement,SecuritiesSoldUnderAgreementsToRepurchaseNotSubjectToMasterNettingArrangement,SecuritiesSoldUnderAgreementsToRepurchaseOffsetAgainstCollateralNetOfNotSubjectToMasterNettingArrangementPolicyElection,SecurityOwnedAndPledgedAsCollateralFairValue,SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOf10PercentAdverseChangeInPrepaymentSpeed,SensitivityAnalysisOfFairValueOfInterestsContinuedToBeHeldByTransferorServicingAssetsOrLiabilitiesImpactOf20PercentAdverseChangeInPrepaymentSpeed,ServicingAssetAtFairValueAmount,ServicingAssetAtFairValueChangesInFairValueResultingFromChangesInValuationInputsOrChangesInAssumptions,ServicingAssetAtFairValueDisposals,ShareBasedCompensation,ShortTermBorrowings,StockholdersEquity,StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,TradingGainsLosses,TradingLiabilities,TransfersAccountedForAsSecuredBorrowingsAssetsCarryingAmount,TreasuryStockValue,UnderwritingIncomeLoss,ValuationAllowancesAndReservesBalance
2008-06-30,,,,,316000000.0,,,,,,11762725.470501736,,-31496245515.10476,,90150371645.63605,,,,,,,,,,,36744996110.243645,37344562651.48015,,-24354307015.179802,,,,,,,32255000000.0,,,,,,-12172016992941.066,,,,,3338000000.0,,,-111359744127067.88,-2394063877888.7407,,139665804983.95657,173086002.11015373,6661033670.289365,,,,,-371246366.7078763,-514779994078.75684,,,,,,-1206000000.0,,,,,,411000000.0,,273640333159971.28,262884622920068.84,,,,,,43957977810.68164,278765872831739.97,283608709852931.8,,-9469881425160.924,,,7447780146.713823,,315753256.8216783,,-354532845.42902994,,,2769313616.376833,2874814801.759656,,,,5745632042.020702,,,-66000000.0,,426492219.9396205,,257186063734.27234,,1020000000.0,,,,23878518957.492294,32585835.7407565,-3652581612065.681,381865582807.34656,8408825108.989016,,181432704863798.16,-9270318684913.994,,,5640176555768.609,,,,,,48201000000.0,,,,,,1127372820.9622605,,305654453.98625255,859702349.1587155,99715150411.04059,576872017.9617014,99715150411.0407,-11566936635.370453,,,,,,,,,,,,,,,,,967805760235896.0,2766999999.993433,2767000000.0,764000000.0,-3935000000.0,-112287000000.0,87324000000.0,90281000000.0,3671000000.0,-32739000000.0,,,,,,,,,,,,8235000000.0,30037182766.209343,,,343654779170.0209,-25611491221.171455,,,-28125407222139.086,8294000000.0,,,,,,,1612000000.0,4604914479327.426,6913000000.0,76760729358.85742,,,,,,1016943225206.0674,-1.2289307280433944e+16,,,,413000000.0,-54309000000.0,3626000000.0,50756000000.0,2003000000.0,1843000000.0,,,12177000000.0,10105000000.0,,,6910169109.771698,1413000000.0,,,,,,-668277777.7777778,,-2000000.0,-1310851851.851852,-383152907.9663754,,,-92616389.5486936,,9015519.518638097,,-1048906124.656567,,-261945727.19528502,,1233000000.0,4147136182.1676245,,,,,,-5669000000.0,-188000000.0,1832000000.0,554851338.4138694,,,35502910076649.63,,752000000.0,17750000000.0,-101579206197.46661,27159000000.0,3000000.0,45652000000.0,-689000000.0,,,3455000000.0,18684000000.0,-1.4031157133545752e+16,,18399000000.0,,,,,154297640703.9165,21500000000.0,,,154297640703.91644,17990000000.0,20738000000.0,395823313.544196,918045046.2339911,257161532884.89438,,-891176843323.3658,-39086052225253.13,22916553186.96889,-84808299010.93811,132999729222320.6,92464386751.3335,-39086052225253.06,72192993807.1973,-11020406734748.943,14070000000.0,78689046869.25009,1016980369164.1035,18886180013.74299,-3253531236.309807,10634000000.0,21033194.418927222,,788000000.0,59371218923.77847,133176000000.0,145843000000.0,662698004.7712029,141906654660.16602,-2893114705240.769,,1169269337.4992375,
2008-09-30,,-3438000000.0,,,305000000.0,,2026642000000.0,,,,-52774398.10620552,,7384072272.129974,,15552594047.75766,,,,,19451421885.57859,20031339116.58698,,,,,-172497328393.5144,-174970651180.71527,,7372591170.811496,347000000.0,743000000.0,,,20945000000.0,762000000.0,54350000000.0,90400790214.96872,,,,,-56240913907.06663,42713000000.0,,4105000000.0,,3338000000.0,,,5260814738793.046,94429015799.02148,14121163463.167603,-45273360481.82393,155035857.69624776,6666206938.508415,,,,,-325283304.94489866,-2842741662.0273027,151563705764.34027,,,,,-1206000000.0,,,866477000000.0,,,411000000.0,,2374117746713.739,2272104359361.4214,,106969001478.2799,,,,-221269626713.18408,2257003714562.157,2301748397657.3975,,-85914409608.82407,,,5507314453.337537,,318575052.47714335,-15666368547.419,161760329.02718353,,,3773938782.982065,2715716904.227789,,,,19164162255.00436,,,-66000000.0,,399521518.1999382,638413780134.6957,159170000000.0,1376000000.0,1020000000.0,614000000.0,93853480666.23108,,8225047319.731663,28859605.136217304,-222662845010.79593,40037317500.03824,4749000885.587183,,933803153386.8271,-813112358.7375412,2206129728.6598516,,-34424908145.11011,,,110548245.02231292,,306000000.0,48201000000.0,35000000.0,,179081623.55965734,0.0,,-5914772150.293417,,130102397.2576094,392300308.2064434,116074071159.75186,169324968.62940943,116074071159.75197,-5096198451.869101,,,,,,,,,,,,,,,,,131403064197.448,-1606000000.000042,-2187000000.0,-2133000000.0,-3935000000.0,-112287000000.0,87324000000.0,90281000000.0,3671000000.0,-32739000000.0,,9825000000.0,,,61882000000.0,,,,,,,8332000000.0,57000000.0,1165000000.0,,1781000000.0,876000000.0,,246000000.0,4639000000.0,8994000000.0,368000000.0,,,,,1172000000.0,1316000000.0,-1679977100.6367073,5858000000.0,467447022.9728566,1871876000000.0,2026642000000.0,,29072000000.0,680601000000.0,651529000000.0,7580466064.754459,,,,453000000.0,-54309000000.0,3626000000.0,50756000000.0,527000000.0,318000000.0,,,11137000000.0,5743000000.0,,,2985911407.589484,1413000000.0,8794969229.845482,8706523921.976948,,,118536000000.0,-668277777.7777778,,-2000000.0,-14185989628.903625,-4714049133.223816,,,-92616389.5486936,,9015519.518638099,,-10836133945.113302,,-3349855683.790329,,1096000000.0,426113240.04946804,,,,,,-5669000000.0,-188000000.0,1832000000.0,132039091.81708531,,,27158009746.78269,-58000000.0,-2763000000.0,17750000000.0,-6898129248.31509,27159000000.0,3000000.0,45652000000.0,-689000000.0,,10668000000.0,5787000000.0,18684000000.0,-724144070.2915211,56355000000.0,14737000000.0,,129263000000.0,,,96136335084.36768,21500000000.0,,,96136335084.36765,17990000000.0,20738000000.0,395823313.544196,918045046.2339911,159378401393.47733,,270440572848.25165,51636520178.44458,22916553186.96889,75639453705.23386,466503194358.1581,212074566438.31628,51636520178.44502,184454537480.47165,221644676955.44904,14070000000.0,-66277990264.847565,684873892898.7039,308382500.0576546,753504725.2169573,10634000000.0,3831000000.0,-10000000.0,788000000.0,58084699299.87171,140372666666.66666,145843000000.0,3155000000.0,-195282720565.78558,39526741276.18003,7984000000.0,1715000000.0,
2009-03-31,,-3438000000.0,,,275000000.0,,2026642000000.0,,,,-44789883.44947928,,7344618072.435248,,7804478161.764069,,,,,19451421885.57859,20031339116.58698,,,,,-172497328393.5144,-174970651180.71527,,7340136954.76467,347000000.0,743000000.0,,61303030.3030303,20945000000.0,762000000.0,26681000000.0,90400790214.96872,,,,,-63940143457.88914,42713000000.0,,4105000000.0,,3338000000.0,,,4160404212260.7773,74993805217.37262,14121163463.167603,-28214363025.32187,155035857.69624776,6666206938.508415,,,,,-325283304.94489866,-3168063159.9043107,151563705764.34027,,,,,-1206000000.0,,0.0,866477000000.0,,,411000000.0,,128360334039.23389,109695264219.64168,,106969001478.2799,,,,-188455742574.51257,39480152109.69153,37221059223.5338,,-90135298492.28755,,,5513827639.134949,,375672955.8595226,-15666368547.419,161760118.99766564,,,175119612.61235237,2104106789.83741,,,,4654177185.751747,,,-66000000.0,,385870042.08404243,638413780134.6957,159170000000.0,1376000000.0,1020000000.0,614000000.0,93853480666.23108,,9903666850.612698,28859605.136217296,-223926393163.53537,38243811313.04826,4914912452.896983,,916977550108.3213,-224255177.6703949,2206129728.6598525,,-32202746612.645638,,,110548245.02231292,,306000000.0,48201000000.0,35000000.0,,179081623.55965734,0.0,,-4860806336.242617,,130102468.67268065,392300498.3469105,10891381868.528534,314506689.6377091,10891381868.528542,-5096201083.471466,,,,,,,,,,,,,,,,,141621105410.99878,3055999999.999971,3056000000.0,915000000.0,-3935000000.0,-112287000000.0,87324000000.0,90281000000.0,3671000000.0,-32739000000.0,,9825000000.0,,,61882000000.0,,,,,,,4559000000.0,57000000.0,1165000000.0,,1781000000.0,876000000.0,,246000000.0,4639000000.0,13367000000.0,368000000.0,,,,,1172000000.0,1386000000.0,-2537234919.442631,7588000000.0,477030014.7708886,1871876000000.0,2026642000000.0,,29072000000.0,680601000000.0,651529000000.0,7580001808.149658,,,,384000000.0,-54309000000.0,3626000000.0,50756000000.0,2141000000.0,1519000000.0,,,13373000000.0,11658000000.0,,,2985911407.589484,1413000000.0,8794969229.845482,8706523921.976948,,,118536000000.0,-668277777.7777778,,-2000000.0,-14185989628.903625,-4714049133.223816,,,-92616389.5486936,,9015519.518638099,,-10836133945.113302,,-3349855683.790329,,1375000000.0,-4982869691.265906,,,,212121.21212121472,,-5669000000.0,-188000000.0,1832000000.0,579516808.5928097,,,27325870319.376537,-58000000.0,2001000000.0,17750000000.0,-6933008820.690853,27159000000.0,3000000.0,45652000000.0,-689000000.0,,10668000000.0,8596000000.0,18684000000.0,-724134290.4799747,56355000000.0,25025000000.0,,129263000000.0,,,96158763260.64258,21500000000.0,,,96158763260.64255,17990000000.0,20738000000.0,309999371.8452173,732577412.7938514,159376182426.36902,,318644692355.224,134869913677.39062,18153468373.034576,58996964917.14633,469431268443.7726,212074566438.31628,134869913677.39104,209706073144.56165,300911282361.04816,14070000000.0,-66095628537.81439,684873892898.7039,22232726.46526304,581427923.2051717,10634000000.0,3831000000.0,-10000000.0,788000000.0,58084699823.08993,147569333333.33334,170194000000.0,3155000000.0,-194469857992.53876,13878431762.696012,7984000000.0,1715000000.0,
